measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),169,Central African Republic,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.02103770978253091,0.028858777349038578,0.014317770026844956
2,DALYs (Disability-Adjusted Life Years),169,Central African Republic,3,Both,22,All ages,558,Mental disorders,3,Rate,2019,1735.8926599515462,2304.72525495543,1257.4373281998028
2,DALYs (Disability-Adjusted Life Years),216,Senegal,3,Both,22,All ages,558,Mental disorders,1,Number,2019,195967.78898567372,260496.77369229912,143385.74471545537
2,DALYs (Disability-Adjusted Life Years),216,Senegal,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.0358266549218052,0.04623667324831355,0.026219299737774503
2,DALYs (Disability-Adjusted Life Years),216,Senegal,3,Both,22,All ages,558,Mental disorders,3,Rate,2019,1294.8785485327728,1721.2608559910514,947.4369535853302
2,DALYs (Disability-Adjusted Life Years),84,Ireland,3,Both,22,All ages,558,Mental disorders,1,Number,2019,113478.36056271239,147820.26454249516,83280.41517191296
2,DALYs (Disability-Adjusted Life Years),84,Ireland,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.09529300467663115,0.11347717567527307,0.07754133721456528
2,DALYs (Disability-Adjusted Life Years),84,Ireland,3,Both,22,All ages,558,Mental disorders,3,Rate,2019,2311.000027811604,3010.376901594712,1696.0153532716217
2,DALYs (Disability-Adjusted Life Years),110,Dominica,3,Both,22,All ages,558,Mental disorders,1,Number,2019,1208.0877912026122,1591.1919058115434,890.3874795128397
2,DALYs (Disability-Adjusted Life Years),110,Dominica,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.048281397026266784,0.06254176718337197,0.03567466185142765
2,DALYs (Disability-Adjusted Life Years),110,Dominica,3,Both,22,All ages,558,Mental disorders,3,Rate,2019,1758.9725381954988,2316.7710870873734,1296.4017484665762
2,DALYs (Disability-Adjusted Life Years),74,Andorra,3,Both,22,All ages,558,Mental disorders,1,Number,2019,1825.755870970322,2405.146964037929,1337.1430100565447
2,DALYs (Disability-Adjusted Life Years),74,Andorra,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.08327691377807396,0.10199755555888979,0.06450291297018315
2,DALYs (Disability-Adjusted Life Years),74,Andorra,3,Both,22,All ages,558,Mental disorders,3,Rate,2019,2198.0054218569803,2895.5273546559274,1609.770305347808
2,DALYs (Disability-Adjusted Life Years),62,Russian Federation,3,Both,22,All ages,558,Mental disorders,1,Number,2019,2290609.3234333103,3009857.3177742176,1692920.0855125473
2,DALYs (Disability-Adjusted Life Years),62,Russian Federation,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.03823339340527656,0.04710986273450266,0.029698144443569042
2,DALYs (Disability-Adjusted Life Years),62,Russian Federation,3,Both,22,All ages,558,Mental disorders,3,Rate,2019,1561.2387447948727,2051.465438798688,1153.864346182815
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,558,Mental disorders,1,Number,2019,799628.1136352234,1051464.1635075747,585970.1635267118
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.06330091675908196,0.07682778326180766,0.04972164902447466
2,DALYs (Disability-Adjusted Life Years),97,Argentina,3,Both,22,All ages,558,Mental disorders,3,Rate,2019,1772.4106698152161,2330.6162834331108,1298.828483289035
2,DALYs (Disability-Adjusted Life Years),156,United Arab Emirates,3,Both,22,All ages,558,Mental disorders,1,Number,2019,192408.95059691393,253284.20714784172,140048.78221681612
2,DALYs (Disability-Adjusted Life Years),156,United Arab Emirates,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.09004396388574791,0.11342861439370014,0.06813583502360489
2,DALYs (Disability-Adjusted Life Years),156,United Arab Emirates,3,Both,22,All ages,558,Mental disorders,3,Rate,2019,2081.9640048747765,2740.6656532823035,1515.3999987910897
2,DALYs (Disability-Adjusted Life Years),75,Austria,3,Both,22,All ages,558,Mental disorders,1,Number,2019,182867.37590160687,239957.24606966812,134274.4862823104
2,DALYs (Disability-Adjusted Life Years),75,Austria,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.0719425874490964,0.0854456858772496,0.05780927594012665
2,DALYs (Disability-Adjusted Life Years),75,Austria,3,Both,22,All ages,558,Mental disorders,3,Rate,2019,2050.9597527575115,2691.254531569494,1505.9633563910634
2,DALYs (Disability-Adjusted Life Years),203,Cabo Verde,3,Both,22,All ages,558,Mental disorders,1,Number,2019,9646.834913185387,12923.65205212361,6980.862996471348
2,DALYs (Disability-Adjusted Life Years),203,Cabo Verde,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.06493635015907843,0.08131705399912419,0.049018464011645405
2,DALYs (Disability-Adjusted Life Years),203,Cabo Verde,3,Both,22,All ages,558,Mental disorders,3,Rate,2019,1711.7577657149466,2293.2041400836742,1238.7012479366851
2,DALYs (Disability-Adjusted Life Years),191,Zambia,3,Both,22,All ages,558,Mental disorders,1,Number,2019,246714.25195530237,328270.60759212036,177749.89178001223
2,DALYs (Disability-Adjusted Life Years),191,Zambia,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.030888173417839317,0.04020300827566455,0.022319506502334836
2,DALYs (Disability-Adjusted Life Years),191,Zambia,3,Both,22,All ages,558,Mental disorders,3,Rate,2019,1352.771930727193,1799.9578869640472,974.6298091176367
2,DALYs (Disability-Adjusted Life Years),320,Cook Islands,3,Both,22,All ages,558,Mental disorders,1,Number,2019,269.1161241281409,354.104945199219,197.43274281357304
2,DALYs (Disability-Adjusted Life Years),320,Cook Islands,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.04601720394242103,0.05811874088434341,0.0350542670975524
2,DALYs (Disability-Adjusted Life Years),320,Cook Islands,3,Both,22,All ages,558,Mental disorders,3,Rate,2019,1496.1972397508614,1968.7071642609167,1097.6611891655152
2,DALYs (Disability-Adjusted Life Years),178,Eritrea,3,Both,22,All ages,558,Mental disorders,1,Number,2019,100752.44589012802,133915.8732053392,72854.64163281256
2,DALYs (Disability-Adjusted Life Years),178,Eritrea,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.03768770619473844,0.0509197084402194,0.02592095156876267
2,DALYs (Disability-Adjusted Life Years),178,Eritrea,3,Both,22,All ages,558,Mental disorders,3,Rate,2019,1501.2553007534937,1995.404803609306,1085.5658735573452
2,DALYs (Disability-Adjusted Life Years),131,Nicaragua,3,Both,22,All ages,558,Mental disorders,1,Number,2019,106562.12029339759,141355.56153892164,77518.55225954292
2,DALYs (Disability-Adjusted Life Years),131,Nicaragua,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.0732298208951317,0.09151724721656605,0.05622167839478409
2,DALYs (Disability-Adjusted Life Years),131,Nicaragua,3,Both,22,All ages,558,Mental disorders,3,Rate,2019,1636.8072475477395,2171.2387757586944,1190.694477629397
2,DALYs (Disability-Adjusted Life Years),349,Greenland,3,Both,22,All ages,558,Mental disorders,1,Number,2019,1397.0890270305647,1841.618463516836,1026.9060559756115
2,DALYs (Disability-Adjusted Life Years),349,Greenland,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.06950654699587673,0.08855377251777712,0.051132542889757195
2,DALYs (Disability-Adjusted Life Years),349,Greenland,3,Both,22,All ages,558,Mental disorders,3,Rate,2019,2486.436980913834,3277.577995265293,1827.6123740869318
2,DALYs (Disability-Adjusted Life Years),132,Panama,3,Both,22,All ages,558,Mental disorders,1,Number,2019,65276.08309193629,85762.74430979053,47776.11988818525
2,DALYs (Disability-Adjusted Life Years),132,Panama,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.06795390495125835,0.08620534083782012,0.050343062625510755
2,DALYs (Disability-Adjusted Life Years),132,Panama,3,Both,22,All ages,558,Mental disorders,3,Rate,2019,1568.9643091859562,2061.3780500644766,1148.3383099193939
2,DALYs (Disability-Adjusted Life Years),133,Venezuela (Bolivarian Republic of),3,Both,22,All ages,558,Mental disorders,1,Number,2019,475348.4612591916,624801.5796830044,345622.3374357384
2,DALYs (Disability-Adjusted Life Years),133,Venezuela (Bolivarian Republic of),3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.05743736960081026,0.07435466473446548,0.040948251984168696
2,DALYs (Disability-Adjusted Life Years),133,Venezuela (Bolivarian Republic of),3,Both,22,All ages,558,Mental disorders,3,Rate,2019,1693.5006666886063,2225.949967184843,1231.3317630594938
2,DALYs (Disability-Adjusted Life Years),193,Botswana,3,Both,22,All ages,558,Mental disorders,1,Number,2019,36789.89943161459,48740.52703690168,26737.190340186546
2,DALYs (Disability-Adjusted Life Years),193,Botswana,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.03285645462436023,0.04297377974572531,0.023445791339847793
2,DALYs (Disability-Adjusted Life Years),193,Botswana,3,Both,22,All ages,558,Mental disorders,3,Rate,2019,1573.0775356356617,2084.0673484120957,1143.2396973072248
2,DALYs (Disability-Adjusted Life Years),305,Bermuda,3,Both,22,All ages,558,Mental disorders,1,Number,2019,1258.1975943032912,1658.153325478872,926.7495441078918
2,DALYs (Disability-Adjusted Life Years),305,Bermuda,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.06840025461088438,0.08539839275278233,0.052456243619390795
2,DALYs (Disability-Adjusted Life Years),305,Bermuda,3,Both,22,All ages,558,Mental disorders,3,Rate,2019,1964.9981382350572,2589.6315588478574,1447.3570264538484
2,DALYs (Disability-Adjusted Life Years),85,Israel,3,Both,22,All ages,558,Mental disorders,1,Number,2019,177218.66166805418,231617.71227546778,130277.58153904442
2,DALYs (Disability-Adjusted Life Years),85,Israel,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.09626972106802717,0.1151637032254992,0.07818522792013921
2,DALYs (Disability-Adjusted Life Years),85,Israel,3,Both,22,All ages,558,Mental disorders,3,Rate,2019,1903.6154361500412,2487.9493402292132,1399.392213369397
2,DALYs (Disability-Adjusted Life Years),204,Chad,3,Both,22,All ages,558,Mental disorders,1,Number,2019,215703.36752355186,289076.7544159007,155816.3709986071
2,DALYs (Disability-Adjusted Life Years),204,Chad,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.018678518046137304,0.025089295597951228,0.013187270650514685
2,DALYs (Disability-Adjusted Life Years),204,Chad,3,Both,22,All ages,558,Mental disorders,3,Rate,2019,1315.3558900813543,1762.7856995094862,950.1658862221575
2,DALYs (Disability-Adjusted Life Years),86,Italy,3,Both,22,All ages,558,Mental disorders,1,Number,2019,1297478.3864858197,1685754.9758978002,961065.4030623288
2,DALYs (Disability-Adjusted Life Years),86,Italy,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.07149093350965074,0.08496059494775779,0.057773955298582175
2,DALYs (Disability-Adjusted Life Years),86,Italy,3,Both,22,All ages,558,Mental disorders,3,Rate,2019,2151.235604917071,2795.0031099474477,1593.4586157703607
2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,22,All ages,558,Mental disorders,1,Number,2019,1498723.9136155841,1984759.219444457,1095922.8653759165
2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.0393908321627912,0.050515293240089326,0.029066257383658877
2,DALYs (Disability-Adjusted Life Years),179,Ethiopia,3,Both,22,All ages,558,Mental disorders,3,Rate,2019,1392.980484926806,1844.7232574643715,1018.5993234543706
2,DALYs (Disability-Adjusted Life Years),214,Nigeria,3,Both,22,All ages,558,Mental disorders,1,Number,2019,2609054.5059922547,3467787.402967148,1898862.262390676
2,DALYs (Disability-Adjusted Life Years),214,Nigeria,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.022522317778362715,0.029954942992758603,0.01623038790022529
2,DALYs (Disability-Adjusted Life Years),214,Nigeria,3,Both,22,All ages,558,Mental disorders,3,Rate,2019,1214.509137035745,1614.2474128187312,883.9162088600244
2,DALYs (Disability-Adjusted Life Years),180,Kenya,3,Both,22,All ages,558,Mental disorders,1,Number,2019,746593.1533874988,992719.2147799779,546757.5362332348
2,DALYs (Disability-Adjusted Life Years),180,Kenya,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.042170404676447656,0.05441989588080398,0.03156466667510267
2,DALYs (Disability-Adjusted Life Years),180,Kenya,3,Both,22,All ages,558,Mental disorders,3,Rate,2019,1486.41688340694,1976.4373603431306,1088.5575755678658
2,DALYs (Disability-Adjusted Life Years),181,Madagascar,3,Both,22,All ages,558,Mental disorders,1,Number,2019,398141.42384703347,525318.0604468235,287028.0368350853
2,DALYs (Disability-Adjusted Life Years),181,Madagascar,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.037207627353748565,0.04876597321603557,0.026636935291108436
2,DALYs (Disability-Adjusted Life Years),181,Madagascar,3,Both,22,All ages,558,Mental disorders,3,Rate,2019,1491.705853629748,1968.1951659644926,1075.4002900920236
2,DALYs (Disability-Adjusted Life Years),215,Sao Tome and Principe,3,Both,22,All ages,558,Mental disorders,1,Number,2019,2798.985279635546,3731.8295083458834,2031.2709390496384
2,DALYs (Disability-Adjusted Life Years),215,Sao Tome and Principe,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.05213775027516576,0.06817402260445309,0.03811049836196875
2,DALYs (Disability-Adjusted Life Years),215,Sao Tome and Principe,3,Both,22,All ages,558,Mental disorders,3,Rate,2019,1362.7983439710233,1816.9910041892663,989.0057986492016
2,DALYs (Disability-Adjusted Life Years),34,Azerbaijan,3,Both,22,All ages,558,Mental disorders,1,Number,2019,141146.78500824043,186181.90547847128,103826.82230070497
2,DALYs (Disability-Adjusted Life Years),34,Azerbaijan,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.04464794371917451,0.05625752598100794,0.03399472518359488
2,DALYs (Disability-Adjusted Life Years),34,Azerbaijan,3,Both,22,All ages,558,Mental disorders,3,Rate,2019,1373.2003330080297,1811.3416794309555,1010.1188415320247
2,DALYs (Disability-Adjusted Life Years),44,Bosnia and Herzegovina,3,Both,22,All ages,558,Mental disorders,1,Number,2019,52708.26067475429,69367.8434488443,38951.24047986492
2,DALYs (Disability-Adjusted Life Years),44,Bosnia and Herzegovina,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.04585955120110818,0.058217164088477553,0.03434154923248396
2,DALYs (Disability-Adjusted Life Years),44,Bosnia and Herzegovina,3,Both,22,All ages,558,Mental disorders,3,Rate,2019,1597.2285746613625,2102.067120044398,1180.3469421396658
2,DALYs (Disability-Adjusted Life Years),45,Bulgaria,3,Both,22,All ages,558,Mental disorders,1,Number,2019,108766.14570664016,142892.5146713649,79619.13340097821
2,DALYs (Disability-Adjusted Life Years),45,Bulgaria,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.033516120666069606,0.0433046713294473,0.024615857912774562
2,DALYs (Disability-Adjusted Life Years),45,Bulgaria,3,Both,22,All ages,558,Mental disorders,3,Rate,2019,1568.45037593657,2060.5659683787244,1148.1390546956243
2,DALYs (Disability-Adjusted Life Years),55,Slovenia,3,Both,22,All ages,558,Mental disorders,1,Number,2019,35125.496619046164,45888.04323177655,25880.551549586482
2,DALYs (Disability-Adjusted Life Years),55,Slovenia,3,Both,22,All ages,558,Mental disorders,2,Percent,2019,0.05619054417191936,0.0692012730460637,0.0436367294754269
2,DALYs (Disability-Adjusted Life Years),55,Slovenia,3,Both,22,All ages,558,Mental disorders,3,Rate,2019,1693.3903034483023,2212.2496457679117,1247.6941042934568
